timestamps,open,high,low,close,volume
2022-03-08,82.56666564941406,84.33333587646484,82.30000305175781,83.9000015258789,389709
2022-03-09,84.5999984741211,87.23332977294922,84.56666564941406,85.83333587646484,852906
2022-03-10,87.93333435058594,88.5999984741211,86.30000305175781,87.16666412353516,544078
2022-03-11,88.0,89.19999694824219,86.0,86.69999694824219,561445
2022-03-14,86.69999694824219,92.19999694824219,86.19999694824219,90.63333129882812,1532755
2022-03-15,91.33333587646484,91.86666870117188,87.13333129882812,87.83333587646484,632206
2022-03-16,89.13333129882812,89.30000305175781,87.63333129882812,88.03333282470703,348798
2022-03-17,89.0,92.53333282470703,88.5,89.69999694824219,893329
2022-03-21,90.19999694824219,90.66666412353516,88.19999694824219,88.56666564941406,508866
2022-03-22,89.19999694824219,89.19999694824219,86.66666412353516,87.36666870117188,523119
2022-03-23,94.0,94.63333129882812,90.86666870117188,91.86666870117188,3924412
2022-03-24,90.96666717529297,92.0,88.4000015258789,88.9000015258789,992643
2022-03-25,89.93333435058594,90.16666412353516,86.66666412353516,87.23332977294922,902620
2022-03-28,88.0,90.33333587646484,86.03333282470703,86.69999694824219,1287478
2022-03-29,87.4000015258789,88.03333282470703,84.0,84.83333587646484,1376508
2022-03-30,85.96666717529297,86.83333587646484,85.03333282470703,85.26666259765625,967711
2022-03-31,85.33333587646484,87.86666870117188,84.0,84.5999984741211,981136
2022-04-01,84.86666870117188,89.5999984741211,84.86666870117188,88.83333587646484,1098273
2022-04-04,89.80000305175781,91.86666870117188,89.53333282470703,91.53333282470703,953391
2022-04-05,92.66666412353516,93.86666870117188,91.53333282470703,92.36666870117188,862501
2022-04-06,92.0,96.26666259765625,91.46666717529297,95.23332977294922,1250164
2022-04-07,95.96666717529297,96.5,91.06666564941406,92.36666870117188,1036932
2022-04-08,93.0999984741211,93.76666259765625,91.73332977294922,93.46666717529297,551437
2022-04-11,94.0,95.86666870117188,93.63333129882812,94.23332977294922,763320
2022-04-12,94.16666412353516,94.19999694824219,90.96666717529297,92.30000305175781,520192
2022-04-13,93.03333282470703,93.86666870117188,92.0,92.96666717529297,418236
2022-04-18,92.66666412353516,94.5999984741211,91.03333282470703,92.4000015258789,685245
2022-04-19,93.73332977294922,95.5999984741211,88.73332977294922,90.53333282470703,827896
2022-04-20,91.66666412353516,93.13333129882812,90.4000015258789,91.43333435058594,494179
2022-04-21,92.66666412353516,93.0999984741211,91.66666412353516,92.5999984741211,494269
2022-04-22,92.33333587646484,93.66666412353516,90.53333282470703,91.03333282470703,692145
2022-04-25,86.66666412353516,89.26666259765625,83.4000015258789,86.86666870117188,2251464
2022-04-26,87.56666564941406,88.73332977294922,85.80000305175781,86.53333282470703,646993
2022-04-27,86.0,86.36666870117188,85.13333129882812,85.80000305175781,420616
2022-04-28,86.63333129882812,87.03333282470703,84.33333587646484,84.83333587646484,356658
2022-04-29,85.5999984741211,85.93333435058594,83.5,83.80000305175781,498948
2022-05-02,82.66666412353516,84.0,81.53333282470703,82.30000305175781,482226
2022-05-04,82.66666412353516,83.46666717529297,81.66666412353516,82.0,435579
2022-05-05,82.16666412353516,83.0,81.33333587646484,81.5,306361
2022-05-06,80.96666717529297,80.96666717529297,78.16666412353516,79.86666870117188,461806
2022-05-09,78.66666412353516,79.80000305175781,76.96666717529297,77.73332977294922,551047
2022-05-10,77.26666259765625,79.03333282470703,76.66666412353516,77.0999984741211,383560
2022-05-11,77.0999984741211,78.23332977294922,74.0999984741211,75.13333129882812,572952
2022-05-12,74.66666412353516,74.66666412353516,73.06666564941406,73.93333435058594,438403
2022-05-13,75.33333587646484,76.23332977294922,73.4000015258789,73.73332977294922,390826
2022-05-16,74.53333282470703,74.66666412353516,73.33333587646484,73.80000305175781,216208
2022-05-17,73.80000305175781,78.0,73.80000305175781,77.73332977294922,434608
2022-05-18,78.13333129882812,80.0,77.06666564941406,78.5,382852
2022-05-19,76.0,76.66666412353516,75.33333587646484,75.93333435058594,209986
2022-05-20,76.73332977294922,78.13333129882812,76.06666564941406,77.03333282470703,180405
2022-05-23,77.66666412353516,78.33333587646484,76.46666717529297,76.80000305175781,268246
2022-05-24,76.66666412353516,77.26666259765625,74.73332977294922,75.03333282470703,197430
2022-05-25,75.33333587646484,75.96666717529297,72.33333587646484,72.80000305175781,282591
2022-05-26,72.80000305175781,73.9000015258789,69.0,71.86666870117188,535512
2022-05-27,72.46666717529297,75.83333587646484,72.46666717529297,75.06666564941406,511536
2022-05-30,75.80000305175781,77.23332977294922,75.06666564941406,75.76666259765625,218002
2022-05-31,74.66666412353516,76.66666412353516,74.66666412353516,76.36666870117188,170347
2022-06-01,76.36666870117188,77.73332977294922,75.69999694824219,76.30000305175781,168091
2022-06-02,76.0,77.46666717529297,75.69999694824219,76.33333587646484,257250
2022-06-03,77.53333282470703,79.93333435058594,76.83333587646484,77.43333435058594,631951
2022-06-06,77.63333129882812,77.63333129882812,75.43333435058594,76.56666564941406,195285
2022-06-07,75.33333587646484,77.13333129882812,74.80000305175781,75.96666717529297,265350
2022-06-08,76.66666412353516,78.66666412353516,75.06666564941406,76.5,534825
2022-06-09,76.5,76.86666870117188,74.69999694824219,75.73332977294922,181807
2022-06-10,75.16666412353516,76.66666412353516,74.5,75.76666259765625,159985
2022-06-13,74.0,74.76666259765625,71.76666259765625,72.4000015258789,293008
2022-06-14,74.30000305175781,74.30000305175781,71.83333587646484,73.16666412353516,217150
2022-06-15,73.80000305175781,73.80000305175781,72.23332977294922,72.96666717529297,219828
2022-06-16,73.33333587646484,75.4000015258789,68.73332977294922,69.93333435058594,443080
2022-06-17,69.33333587646484,69.86666870117188,66.86666870117188,68.16666412353516,377704
2022-06-20,68.16666412353516,69.06666564941406,65.5,66.0999984741211,361555
2022-06-21,65.4000015258789,68.53333282470703,65.33333587646484,67.83333587646484,293488
2022-06-22,68.86666870117188,71.26666259765625,67.33333587646484,69.16666412353516,397426
2022-06-23,69.93333435058594,70.0,65.69999694824219,66.96666717529297,579144
2022-06-24,68.0,70.0,68.0,68.96666717529297,329553
2022-06-27,70.26666259765625,71.80000305175781,69.5999984741211,70.33333587646484,441148
2022-06-28,70.30000305175781,73.26666259765625,69.63333129882812,72.33333587646484,376842
2022-06-29,70.46666717529297,73.0999984741211,70.46666717529297,72.30000305175781,205483
2022-06-30,72.19999694824219,73.73332977294922,70.69999694824219,71.0999984741211,185926
2022-07-01,71.0999984741211,72.33333587646484,69.86666870117188,70.73332977294922,408085
2022-07-04,71.06666564941406,74.53333282470703,70.69999694824219,73.80000305175781,394942
2022-07-05,74.4000015258789,77.66666412353516,74.23332977294922,74.56666564941406,731715
2022-07-06,74.69999694824219,75.33333587646484,73.36666870117188,74.06666564941406,327631
2022-07-07,75.19999694824219,76.53333282470703,74.9000015258789,76.0999984741211,215025
2022-07-08,77.26666259765625,77.46666717529297,75.73332977294922,76.30000305175781,213025
2022-07-11,77.16666412353516,77.16666412353516,75.69999694824219,76.23332977294922,243604
2022-07-12,75.56666564941406,79.83333587646484,75.53333282470703,77.0,561586
2022-07-13,77.46666717529297,78.33333587646484,76.33333587646484,76.76666259765625,200731
2022-07-14,76.13333129882812,78.0,75.5999984741211,76.06666564941406,183418
2022-07-15,76.06666564941406,77.0,73.76666259765625,74.9000015258789,339133
2022-07-18,76.03333282470703,76.03333282470703,70.23332977294922,71.43333435058594,2438518
2022-07-19,70.0,72.0999984741211,69.73332977294922,71.0,519819
2022-07-20,72.0,73.13333129882812,71.53333282470703,72.0999984741211,349699
2022-07-21,72.0999984741211,73.13333129882812,71.26666259765625,71.86666870117188,293092
2022-07-22,72.19999694824219,72.63333129882812,70.96666717529297,71.23332977294922,265599
2022-07-25,71.33333587646484,72.5,71.06666564941406,71.73332977294922,253297
2022-07-26,72.33333587646484,72.4000015258789,70.86666870117188,71.03333282470703,148003
2022-07-27,70.66666412353516,71.33333587646484,70.06666564941406,71.19999694824219,425254
2022-07-28,72.0,72.23332977294922,71.0999984741211,71.4000015258789,279894
2022-07-29,72.26666259765625,73.80000305175781,71.5,72.96666717529297,410310
2022-08-01,72.96666717529297,75.80000305175781,72.03333282470703,75.43333435058594,557958
2022-08-02,75.86666870117188,75.9000015258789,73.69999694824219,74.43333435058594,365623
2022-08-03,74.43333435058594,75.03333282470703,72.56666564941406,73.0999984741211,266737
2022-08-04,73.5999984741211,75.96666717529297,73.33333587646484,74.33333587646484,476779
2022-08-05,74.80000305175781,75.23332977294922,74.43333435058594,74.80000305175781,134506
2022-08-08,75.16666412353516,75.30000305175781,73.36666870117188,73.76666259765625,138700
2022-08-10,74.06666564941406,74.06666564941406,71.33333587646484,71.66666412353516,364356
2022-08-11,72.30000305175781,73.33333587646484,71.4000015258789,71.76666259765625,221485
2022-08-12,72.0,72.93333435058594,71.66666412353516,71.86666870117188,183484
2022-08-16,72.4000015258789,76.33333587646484,72.36666870117188,75.46666717529297,687660
2022-08-17,75.9000015258789,78.63333129882812,75.86666870117188,76.96666717529297,573507
2022-08-18,77.33333587646484,77.56666564941406,76.0,76.83333587646484,265255
2022-08-19,76.83333587646484,77.26666259765625,75.4000015258789,75.56666564941406,284286
2022-08-22,75.5,75.76666259765625,73.76666259765625,74.16666412353516,218134
2022-08-23,73.66666412353516,84.26666259765625,73.33333587646484,82.73332977294922,3542898
2022-08-24,83.30000305175781,86.13333129882812,81.80000305175781,84.76666259765625,2979091
2022-08-25,84.4000015258789,86.33333587646484,82.66666412353516,83.56666564941406,809296
2022-08-26,83.9000015258789,84.5,81.43333435058594,82.0,363091
2022-08-29,79.33333587646484,81.26666259765625,78.23332977294922,79.69999694824219,431542
2022-08-30,80.43333435058594,85.26666259765625,79.93333435058594,84.9000015258789,1330770
2022-09-01,84.56666564941406,89.33333587646484,84.03333282470703,87.80000305175781,1736571
2022-09-02,88.66666412353516,89.73332977294922,85.46666717529297,86.36666870117188,614506
2022-09-05,87.06666564941406,88.30000305175781,86.5999984741211,87.36666870117188,490329
2022-09-06,86.66666412353516,87.80000305175781,86.5999984741211,87.53333282470703,479247
2022-09-07,86.76666259765625,88.73332977294922,86.69999694824219,87.5999984741211,348399
2022-09-08,88.43333435058594,92.13333129882812,88.33333587646484,90.43333435058594,1344958
2022-09-09,91.13333129882812,91.69999694824219,89.46666717529297,89.83333587646484,595056
2022-09-12,89.83333587646484,90.46666717529297,88.63333129882812,88.93333435058594,273603
2022-09-13,89.73332977294922,89.80000305175781,87.19999694824219,87.46666717529297,318865
2022-09-14,86.66666412353516,89.03333282470703,85.66666412353516,86.63333129882812,480208
2022-09-15,87.23332977294922,88.0,84.73332977294922,85.5,503773
2022-09-16,85.5,87.86666870117188,82.4000015258789,83.03333282470703,758622
2022-09-19,82.0,84.03333282470703,80.23332977294922,83.5,676312
2022-09-20,84.16666412353516,85.83333587646484,83.33333587646484,83.69999694824219,419785
2022-09-21,83.03333282470703,84.69999694824219,83.0,83.66666412353516,418290
2022-09-22,83.33333587646484,84.5999984741211,81.66666412353516,82.19999694824219,354501
2022-09-23,82.19999694824219,83.66666412353516,80.23332977294922,81.0,385798
2022-09-26,81.0,81.03333282470703,76.13333129882812,76.66666412353516,504130
2022-09-27,77.80000305175781,79.53333282470703,77.03333282470703,78.26666259765625,344395
2022-09-28,77.76666259765625,78.69999694824219,76.33333587646484,76.66666412353516,196696
2022-09-29,77.96666717529297,78.93333435058594,76.03333282470703,76.43333435058594,255279
2022-09-30,76.76666259765625,78.56666564941406,75.86666870117188,77.76666259765625,281991
2022-10-03,78.0,78.80000305175781,76.30000305175781,76.86666870117188,248877
2022-10-04,77.43333435058594,79.83333587646484,77.43333435058594,79.0999984741211,407431
2022-10-06,80.30000305175781,82.66666412353516,80.26666259765625,81.56666564941406,513987
2022-10-07,82.5999984741211,82.76666259765625,80.5,81.0999984741211,261907
2022-10-10,80.30000305175781,80.93333435058594,79.5,80.16666412353516,252553
2022-10-11,80.53333282470703,81.0999984741211,77.4000015258789,77.73332977294922,366739
2022-10-12,78.23332977294922,79.80000305175781,77.5,77.80000305175781,302001
2022-10-13,78.4000015258789,78.83333587646484,76.69999694824219,77.46666717529297,191425
2022-10-14,78.66666412353516,79.26666259765625,77.0,77.16666412353516,369190
2022-10-17,76.66666412353516,76.66666412353516,72.66666412353516,73.23332977294922,963288
2022-10-18,73.33333587646484,74.43333435058594,72.66666412353516,72.93333435058594,314781
2022-10-19,73.19999694824219,73.5,72.06666564941406,72.26666259765625,235542
2022-10-20,72.26666259765625,72.66666412353516,71.66666412353516,72.06666564941406,175612
2022-10-21,72.66666412353516,73.26666259765625,71.13333129882812,71.36666870117188,256164
2022-10-24,71.36666870117188,74.93333435058594,71.33333587646484,73.53333282470703,129309
2022-10-25,73.66666412353516,74.66666412353516,72.33333587646484,73.16666412353516,220021
2022-10-27,73.53333282470703,74.26666259765625,72.83333587646484,73.0999984741211,269967
2022-10-28,73.0,73.43333435058594,72.16666412353516,72.36666870117188,111996
2022-10-31,72.19999694824219,73.9000015258789,72.19999694824219,72.93333435058594,327538
2022-11-01,73.43333435058594,73.80000305175781,72.73332977294922,73.33333587646484,129090
2022-11-02,73.33333587646484,73.86666870117188,72.33333587646484,72.93333435058594,195661
2022-11-03,72.76666259765625,73.96666717529297,72.43333435058594,72.86666870117188,156355
2022-11-04,73.0,73.66666412353516,72.76666259765625,72.96666717529297,146925
2022-11-07,73.33333587646484,73.9000015258789,72.73332977294922,73.30000305175781,281749
2022-11-09,73.4000015258789,76.16666412353516,73.33333587646484,74.73332977294922,444417
2022-11-10,74.33333587646484,76.63333129882812,74.33333587646484,75.16666412353516,399828
2022-11-11,75.9000015258789,76.06666564941406,74.83333587646484,75.06666564941406,171865
2022-11-14,75.43333435058594,75.43333435058594,72.5999984741211,73.03333282470703,222193
2022-11-15,72.69999694824219,73.73332977294922,72.69999694824219,73.30000305175781,147235
2022-11-16,73.30000305175781,73.9000015258789,72.80000305175781,73.23332977294922,172054
2022-11-17,73.93333435058594,74.16666412353516,72.66666412353516,72.80000305175781,124090
2022-11-18,73.33333587646484,73.5999984741211,72.0,72.30000305175781,143181
2022-11-21,72.30000305175781,72.63333129882812,70.5,70.66666412353516,265462
2022-11-22,70.69999694824219,71.30000305175781,69.33333587646484,69.86666870117188,198208
2022-11-23,70.46666717529297,71.53333282470703,70.0,70.9000015258789,240759
2022-11-24,70.96666717529297,72.66666412353516,70.53333282470703,71.26666259765625,247249
2022-11-25,71.5,73.66666412353516,71.26666259765625,73.43333435058594,253489
2022-11-28,73.30000305175781,75.16666412353516,73.30000305175781,73.83333587646484,473134
2022-11-29,74.06666564941406,74.5,73.33333587646484,73.4000015258789,404353
2022-11-30,73.4000015258789,75.30000305175781,73.4000015258789,74.66666412353516,344626
2022-12-01,74.66666412353516,77.83333587646484,74.0999984741211,77.4000015258789,880171
2022-12-02,77.9000015258789,78.93333435058594,77.33333587646484,77.5,493458
2022-12-05,78.46666717529297,78.53333282470703,76.93333435058594,77.36666870117188,288396
2022-12-06,77.26666259765625,77.63333129882812,76.19999694824219,76.5,200215
2022-12-07,76.73332977294922,78.19999694824219,75.46666717529297,75.73332977294922,353049
2022-12-08,75.43333435058594,76.86666870117188,75.43333435058594,75.80000305175781,192465
2022-12-09,76.23332977294922,76.76666259765625,74.0,74.30000305175781,186169
2022-12-12,74.33333587646484,76.30000305175781,73.86666870117188,74.76666259765625,188914
2022-12-13,75.5999984741211,76.30000305175781,75.0,75.30000305175781,118870
2022-12-14,75.36666870117188,76.46666717529297,74.56666564941406,74.9000015258789,255589
2022-12-15,75.03333282470703,76.16666412353516,74.96666717529297,75.36666870117188,146248
2022-12-16,75.36666870117188,75.93333435058594,73.06666564941406,73.4000015258789,280186
2022-12-19,73.93333435058594,74.5,73.36666870117188,74.13333129882812,135499
2022-12-20,74.63333129882812,74.83333587646484,73.33333587646484,74.33333587646484,169875
2022-12-21,74.5999984741211,75.03333282470703,72.36666870117188,72.63333129882812,222861
2022-12-22,72.69999694824219,73.30000305175781,69.80000305175781,70.4000015258789,397462
2022-12-23,69.96666717529297,70.16666412353516,67.4000015258789,67.73332977294922,321096
2022-12-26,68.76666259765625,70.83333587646484,67.53333282470703,70.4000015258789,295633
2022-12-27,70.43333435058594,72.36666870117188,70.43333435058594,70.93333435058594,220449
2022-12-28,70.73332977294922,71.76666259765625,70.56666564941406,71.0,136929
2022-12-29,70.93333435058594,71.93333435058594,70.53333282470703,71.0999984741211,128116
2022-12-30,71.83333587646484,72.33333587646484,71.26666259765625,71.46666717529297,126003
2023-01-02,71.46666717529297,73.93333435058594,70.30000305175781,71.9000015258789,384511
2023-01-03,71.86666870117188,83.86666870117188,71.4000015258789,81.0999984741211,14314134
2023-01-04,82.30000305175781,85.19999694824219,80.4000015258789,84.23332977294922,8198187
2023-01-05,84.03333282470703,84.23332977294922,79.03333282470703,81.0999984741211,1793256
2023-01-06,81.76666259765625,83.33333587646484,79.5,80.66666412353516,1590598
2023-01-09,81.66666412353516,82.0,78.83333587646484,79.33333587646484,656202
2023-01-10,79.0999984741211,82.26666259765625,78.16666412353516,80.13333129882812,1049838
2023-01-11,80.53333282470703,81.23332977294922,78.13333129882812,78.63333129882812,641049
2023-01-12,78.96666717529297,81.19999694824219,77.86666870117188,80.0999984741211,1203285
